accession_number,filed_as_of_date,date_of_event,conformed_submission_type,issuer_cik,issuer_name,issuer_cusip,reporting_person_cik,reporting_person_name,score_total,grade,score_base,score_direction_adj,score_form_type,score_percent_of_class,score_rpt_type,score_source_funds,score_activist,score_amend_no,score_purpose,score_item6,ticker,ticker_match_method,ticker_match_score
0000078003-25-000005,20250116,01/14/2025,SCHEDULE 13D/A,1900304,Haleon plc,405552100,78003,Pfizer Inc.,76,B,76,0,12,14,8,1,18,1,16,6,HLN,CIK,100
0000078003-25-000013,20250121,01/17/2025,SCHEDULE 13D/A,1900304,Haleon plc,405552100,78003,Pfizer Inc.,32,D,38,-6,12,6,8,1,0,1,4,6,HLN,CIK,100
0001415889-25-002468,20250131,01/24/2025,SCHEDULE 13G,1900520,"Lomond Therapeutics Holdings, Inc.",54173L101,1970826,Reed Jobs,33,D,33,0,6,9,10,0,0,4,4,0,,,
0001415889-25-002468,20250131,01/24/2025,SCHEDULE 13G,1900520,"Lomond Therapeutics Holdings, Inc.",54173L101,1970826,"Yosemite Fund I, L.P.",29,D,29,0,6,9,6,0,0,4,4,0,,,
0001415889-25-002468,20250131,01/24/2025,SCHEDULE 13G,1900520,"Lomond Therapeutics Holdings, Inc.",54173L101,1970826,"Yosemite GP I, L.L.C.",25,D,25,0,6,9,2,0,0,4,4,0,,,
0001140361-25-002647,20250131,12/31/2024,SCHEDULE 13G,1901203,Iron Horse Acquisitions Corp.,462837105,1279891,Christopher L. Gust,22,D,22,0,6,6,2,0,0,4,4,0,UCFI,CIK,100
0001140361-25-002647,20250131,12/31/2024,SCHEDULE 13G,1901203,Iron Horse Acquisitions Corp.,462837105,1279891,Robert R. Bellick,22,D,22,0,6,6,2,0,0,4,4,0,UCFI,CIK,100
0001140361-25-002647,20250131,12/31/2024,SCHEDULE 13G,1901203,Iron Horse Acquisitions Corp.,462837105,1279891,WOLVERINE ASSET MANAGEMENT LLC,32,D,32,0,6,6,12,0,0,4,4,0,UCFI,CIK,100
0001140361-25-002647,20250131,12/31/2024,SCHEDULE 13G,1901203,Iron Horse Acquisitions Corp.,462837105,1279891,"Wolverine Holdings, L.P.",28,D,28,0,6,6,8,0,0,4,4,0,UCFI,CIK,100
0001140361-25-002647,20250131,12/31/2024,SCHEDULE 13G,1901203,Iron Horse Acquisitions Corp.,462837105,1279891,"Wolverine Trading Partners, Inc.",22,D,22,0,6,6,2,0,0,4,4,0,UCFI,CIK,100
0001140361-25-002637,20250131,12/31/2024,SCHEDULE 13G/A,1901336,Alchemy Investments Acquisition Corp 1,G0232F109,1279891,Christopher L. Gust,10,D,10,0,2,0,2,0,0,2,4,0,ALCY,CIK,100
0001140361-25-002637,20250131,12/31/2024,SCHEDULE 13G/A,1901336,Alchemy Investments Acquisition Corp 1,G0232F109,1279891,Robert R. Bellick,10,D,10,0,2,0,2,0,0,2,4,0,ALCY,CIK,100
0001140361-25-002637,20250131,12/31/2024,SCHEDULE 13G/A,1901336,Alchemy Investments Acquisition Corp 1,G0232F109,1279891,WOLVERINE ASSET MANAGEMENT LLC,20,D,20,0,2,0,12,0,0,2,4,0,ALCY,CIK,100
0001140361-25-002637,20250131,12/31/2024,SCHEDULE 13G/A,1901336,Alchemy Investments Acquisition Corp 1,G0232F109,1279891,"Wolverine Holdings, L.P.",16,D,16,0,2,0,8,0,0,2,4,0,ALCY,CIK,100
0001140361-25-002637,20250131,12/31/2024,SCHEDULE 13G/A,1901336,Alchemy Investments Acquisition Corp 1,G0232F109,1279891,"Wolverine Trading Partners, Inc.",10,D,10,0,2,0,2,0,0,2,4,0,ALCY,CIK,100
0001104659-25-001985,20250108,12/23/2024,SCHEDULE 13G/A,1901612,"Golub Capital BDC 4, Inc.",000000000,1735964,Cliffwater Corporate Lending Fund,23,D,23,0,2,14,2,0,0,1,4,0,,,
0001104659-25-001985,20250108,12/23/2024,SCHEDULE 13G/A,1901612,"Golub Capital BDC 4, Inc.",000000000,1735964,Cliffwater LLC,33,D,33,0,2,14,12,0,0,1,4,0,,,
0001104659-25-001985,20250108,12/23/2024,SCHEDULE 13G/A,1901612,"Golub Capital BDC 4, Inc.",000000000,1735964,Stephen Nesbitt,31,D,31,0,2,14,10,0,0,1,4,0,,,
0000921895-25-000034,20250103,12/23/2024,SCHEDULE 13G,1902794,MGO Global Inc.,55317F207,1288478,"Bigger Capital Fund GP, LLC",25,D,25,0,6,9,2,0,0,4,4,0,,,
0000921895-25-000034,20250103,12/23/2024,SCHEDULE 13G,1902794,MGO Global Inc.,55317F207,1288478,BIGGER CAPITAL FUND L P,29,D,29,0,6,9,6,0,0,4,4,0,,,
0000921895-25-000034,20250103,12/23/2024,SCHEDULE 13G,1902794,MGO Global Inc.,55317F207,1288478,Bigger Michael,33,D,33,0,6,9,10,0,0,4,4,0,,,
0001079973-25-000002,20250102,12/24/2024,SCHEDULE 13G,1902794,MGO Global Inc.,55317F207,1890802,S.H.N. Financial Investments Ltd.,25,D,25,0,6,9,2,0,0,4,4,0,,,
0001214659-25-000268,20250107,12/31/2024,SCHEDULE 13G/A,1903382,"Bluerock Homes Trust, Inc.",09631H100,1215763,David T. Lu,26,D,26,0,2,9,10,0,0,1,4,0,BHM,CIK,100
0001214659-25-000268,20250107,12/31/2024,SCHEDULE 13G/A,1903382,"Bluerock Homes Trust, Inc.",09631H100,1215763,Hedgehog Capital LLC,18,D,18,0,2,9,2,0,0,1,4,0,BHM,CIK,100
0001214659-25-000268,20250107,12/31/2024,SCHEDULE 13G/A,1903382,"Bluerock Homes Trust, Inc.",09631H100,1215763,Hold River LLC,9,D,9,0,2,0,2,0,0,1,4,0,BHM,CIK,100
0000950170-25-006114,20250116,01/14/2025,SCHEDULE 13G,1903464,Aimfinity Investment Corp. I,G0135E142,1910592,"Frederick V. Fortmiller, Jr.",25,D,25,0,6,9,2,0,0,4,4,0,,,
0000950170-25-006114,20250116,01/14/2025,SCHEDULE 13G,1903464,Aimfinity Investment Corp. I,G0135E142,1910592,"Harraden Circle Investments, LLC",25,D,25,0,6,9,2,0,0,4,4,0,,,
0000950170-25-006114,20250116,01/14/2025,SCHEDULE 13G,1903464,Aimfinity Investment Corp. I,G0135E142,1910592,"Harraden Circle Investors GP, LLC",25,D,25,0,6,9,2,0,0,4,4,0,,,
0000950170-25-006114,20250116,01/14/2025,SCHEDULE 13G,1903464,Aimfinity Investment Corp. I,G0135E142,1910592,"Harraden Circle Investors GP, LP",25,D,25,0,6,9,2,0,0,4,4,0,,,
0000950170-25-006114,20250116,01/14/2025,SCHEDULE 13G,1903464,Aimfinity Investment Corp. I,G0135E142,1910592,"Harraden Circle Investors, LP",29,D,29,0,6,9,6,0,0,4,4,0,,,
0000950170-25-006114,20250116,01/14/2025,SCHEDULE 13G,1903464,Aimfinity Investment Corp. I,G0135E142,1910592,"Harraden Circle Special Opportunities, LP",20,D,20,0,6,0,6,0,0,4,4,0,,,
0001297496-25-000007,20250116,12/31/2024,SCHEDULE 13G/A,1904856,Enerflex Ltd.,29269R105,1297496,"LETKO, BROSSEAU & ASSOCIATES INC",25,D,25,0,2,6,12,0,0,1,4,0,EFXT,CIK,100
0001535610-25-000018,20250103,12/31/2024,SCHEDULE 13G/A,1905956,TREASURE GLOBAL INC,893662106,1535610,HAL MINTZ,18,D,18,0,2,0,10,0,0,2,4,0,TGL,CIK,100
0001535610-25-000018,20250103,12/31/2024,SCHEDULE 13G/A,1905956,TREASURE GLOBAL INC,893662106,1535610,"SABBY MANAGEMENT, LLC",10,D,10,0,2,0,2,0,0,2,4,0,TGL,CIK,100
0001535610-25-000018,20250103,12/31/2024,SCHEDULE 13G/A,1905956,TREASURE GLOBAL INC,893662106,1535610,SABBY VOLATILITY WARRANT MASTER FUND LTD,10,D,10,0,2,0,2,0,0,2,4,0,TGL,CIK,100
0001213900-25-000760,20250103,12/10/2024,SCHEDULE 13G,1905956,Treasure Global Inc,89458T205,2049836,Richard Low Kean Huat,33,D,33,0,6,9,10,0,0,4,4,0,TGL,CIK,100
0001213900-25-000746,20250103,12/10/2024,SCHEDULE 13G,1905956,Treasure Global Inc,89458T205,2049846,Ho Yu Jing,33,D,33,0,6,9,10,0,0,4,4,0,TGL,CIK,100
0001213900-25-000765,20250103,12/10/2024,SCHEDULE 13G,1905956,Treasure Global Inc,89458T205,2049849,V Invesco Fund (L) Limited,28,D,28,0,6,12,2,0,0,4,4,0,TGL,CIK,100
0001213900-25-000758,20250103,12/10/2024,SCHEDULE 13G,1905956,Treasure Global Inc,89458T205,2049855,Lim Seh Ngoh,33,D,33,0,6,9,10,0,0,4,4,0,TGL,CIK,100
0001213900-25-000748,20250103,12/10/2024,SCHEDULE 13G,1905956,Treasure Global Inc,89458T205,2049928,Ivy Ling Lin,33,D,33,0,6,9,10,0,0,4,4,0,TGL,CIK,100
0001213900-25-000751,20250103,12/10/2024,SCHEDULE 13G,1905956,Treasure Global Inc,89458T205,2050527,Koh Chyi Teng,33,D,33,0,6,9,10,0,0,4,4,0,TGL,CIK,100
0001961471-25-000001,20250124,12/31/2024,SCHEDULE 13G,1907909,VOX ROYALTY CORP.,92919F103,1961471,Konwave Inc.,22,D,22,0,6,6,2,0,0,4,4,0,VOXR,CIK,100
0001396318-25-000008,20250123,12/31/2024,SCHEDULE 13G/A,1907982,D-Wave Quantum Inc.,26740W109,1396318,PUBLIC SECTOR PENSION INVESTMENT BOARD,10,D,10,0,2,0,2,0,0,2,4,0,QBTS,CIK,100
0000930413-25-000099,20250115,12/31/2022,SCHEDULE 13G,1907982,D-Wave Quantum Inc.,26740W109,1430885,BDC Capital Inc.,22,D,22,0,6,0,8,0,0,4,4,0,QBTS,CIK,100
0000820478-25-000007,20250123,12/31/2024,SCHEDULE 13G/A,1913724,TPG Twin Brook Capital Income Fund,00840T100,820478,STRS OHIO,16,D,16,0,2,6,2,0,0,2,4,0,,,
0001072613-25-000018,20250107,12/31/2024,SCHEDULE 13G/A,1914023,Acri Capital Acquisition Corporation,00501A101,1048703,"KARPUS MANAGEMENT, INC.",19,D,19,0,2,0,12,0,0,1,4,0,,,
0000932471-25-000146,20250130,12/31/2024,SCHEDULE 13G,1914605,ECB Bancorp Inc/MD,26828M106,102909,The Vanguard Group,32,D,32,0,6,6,12,0,0,4,4,0,ECBK,CIK,100
0001072613-25-000024,20250107,12/31/2024,SCHEDULE 13G/A,1915328,Israel Acquisitions Corp.,G49667101,1048703,"KARPUS MANAGEMENT, INC.",20,D,20,0,2,0,12,0,0,2,4,0,ISRLF,CIK,100
0000932471-25-000185,20250130,12/31/2024,SCHEDULE 13G/A,1915657,HF Sinclair Corp,403949100,102909,The Vanguard Group,28,D,28,0,2,9,12,0,0,1,4,0,DINO,CIK,100
0000919574-25-000006,20250102,11/30/2024,SCHEDULE 13D/A,1918767,"Constitution Capital Access Fund, LLC",21039R309,1523591,Universities Superannuation Scheme Ltd as sole corporate trustee for Universities Superannuation Scheme,46,C,46,0,12,14,2,1,0,1,16,0,,,
0001213900-25-003922,20250115,12/13/2024,SCHEDULE 13G,1919246,Channel Therapeutics Corp,171126105,2052171,Alexandra Wood (Canada) Inc.,31,D,31,0,6,9,8,0,0,4,4,0,PTHS,CIK,100
0000895421-25-000038,20250108,12/31/2024,SCHEDULE 13G/A,1921158,Bitfufu Inc.,G1152A104,895421,MORGAN STANLEY,10,D,10,0,2,0,2,0,0,2,4,0,FUFU,CIK,100
0000895421-25-000038,20250108,12/31/2024,SCHEDULE 13G/A,1921158,Bitfufu Inc.,G1152A104,895421,MORGAN STANLEY SMITH BARNEY LLC,10,D,10,0,2,0,2,0,0,2,4,0,FUFU,CIK,100
0001140361-25-000392,20250107,12/11/2024,SCHEDULE 13G/A,1922331,Global Star Acquisition Inc.,37962G102,1279891,Christopher L. Gust,10,D,10,0,2,0,2,0,0,2,4,0,,,
0001140361-25-000392,20250107,12/11/2024,SCHEDULE 13G/A,1922331,Global Star Acquisition Inc.,37962G102,1279891,Robert R. Bellick,10,D,10,0,2,0,2,0,0,2,4,0,,,
0001140361-25-000392,20250107,12/11/2024,SCHEDULE 13G/A,1922331,Global Star Acquisition Inc.,37962G102,1279891,WOLVERINE ASSET MANAGEMENT LLC,20,D,20,0,2,0,12,0,0,2,4,0,,,
0001140361-25-000392,20250107,12/11/2024,SCHEDULE 13G/A,1922331,Global Star Acquisition Inc.,37962G102,1279891,"Wolverine Holdings, L.P.",16,D,16,0,2,0,8,0,0,2,4,0,,,
0001140361-25-000392,20250107,12/11/2024,SCHEDULE 13G/A,1922331,Global Star Acquisition Inc.,37962G102,1279891,"Wolverine Trading Partners, Inc.",10,D,10,0,2,0,2,0,0,2,4,0,,,
0000932471-25-000116,20250130,12/31/2024,SCHEDULE 13G,1922446,Diversified Energy Co PLC,G2891G204,102909,The Vanguard Group,32,D,32,0,6,6,12,0,0,4,4,0,DEC,CIK,100
0000950142-25-000168,20250122,01/17/2025,SCHEDULE 13D/A,1923840,"Third Harmonic Bio, Inc.",88427A107,1017645,GAP (Bermuda) L.P.,70,B,70,0,12,9,6,1,18,2,16,6,"""THRD""",CIK,100
0000950142-25-000168,20250122,01/17/2025,SCHEDULE 13D/A,1923840,"Third Harmonic Bio, Inc.",88427A107,1017645,"GAP Coinvestments CDA, L.P.",70,B,70,0,12,9,6,1,18,2,16,6,"""THRD""",CIK,100
0000950142-25-000168,20250122,01/17/2025,SCHEDULE 13D/A,1923840,"Third Harmonic Bio, Inc.",88427A107,1017645,"GAP Coinvestments III, LLC",66,B,66,0,12,9,2,1,18,2,16,6,"""THRD""",CIK,100
0000950142-25-000168,20250122,01/17/2025,SCHEDULE 13D/A,1923840,"Third Harmonic Bio, Inc.",88427A107,1017645,"GAP Coinvestments IV, LLC",66,B,66,0,12,9,2,1,18,2,16,6,"""THRD""",CIK,100
0000950142-25-000168,20250122,01/17/2025,SCHEDULE 13D/A,1923840,"Third Harmonic Bio, Inc.",88427A107,1017645,"GAP Coinvestments V, LLC",66,B,66,0,12,9,2,1,18,2,16,6,"""THRD""",CIK,100
0000950142-25-000168,20250122,01/17/2025,SCHEDULE 13D/A,1923840,"Third Harmonic Bio, Inc.",88427A107,1017645,"General Atlantic GenPar (Bermuda), L.P.",70,B,70,0,12,9,6,1,18,2,16,6,"""THRD""",CIK,100
0000950142-25-000168,20250122,01/17/2025,SCHEDULE 13D/A,1923840,"Third Harmonic Bio, Inc.",88427A107,1017645,"General Atlantic GenPar, L.P.",70,B,70,0,12,9,6,1,18,2,16,6,"""THRD""",CIK,100
0000950142-25-000168,20250122,01/17/2025,SCHEDULE 13D/A,1923840,"Third Harmonic Bio, Inc.",88427A107,1017645,General Atlantic GenPar (Lux) SCSp,70,B,70,0,12,9,6,1,18,2,16,6,"""THRD""",CIK,100
0000950142-25-000168,20250122,01/17/2025,SCHEDULE 13D/A,1923840,"Third Harmonic Bio, Inc.",88427A107,1017645,"General Atlantic, L.P.",70,B,70,0,12,9,6,1,18,2,16,6,"""THRD""",CIK,100
0000950142-25-000168,20250122,01/17/2025,SCHEDULE 13D/A,1923840,"Third Harmonic Bio, Inc.",88427A107,1017645,General Atlantic (Lux) S.a r.l.,72,B,72,0,12,9,8,1,18,2,16,6,"""THRD""",CIK,100
0000950142-25-000168,20250122,01/17/2025,SCHEDULE 13D/A,1923840,"Third Harmonic Bio, Inc.",88427A107,1017645,"General Atlantic Partners 100, L.P.",70,B,70,0,12,9,6,1,18,2,16,6,"""THRD""",CIK,100
0000950142-25-000168,20250122,01/17/2025,SCHEDULE 13D/A,1923840,"Third Harmonic Bio, Inc.",88427A107,1017645,"General Atlantic Partners (Bermuda) EU, L.P.",70,B,70,0,12,9,6,1,18,2,16,6,"""THRD""",CIK,100
0000950142-25-000168,20250122,01/17/2025,SCHEDULE 13D/A,1923840,"Third Harmonic Bio, Inc.",88427A107,1017645,General Atlantic Partners (Lux) SCSp,70,B,70,0,12,9,6,1,18,2,16,6,"""THRD""",CIK,100
0000950142-25-000168,20250122,01/17/2025,SCHEDULE 13D/A,1923840,"Third Harmonic Bio, Inc.",88427A107,1017645,"General Atlantic (SPV) GP, LLC",66,B,66,0,12,9,2,1,18,2,16,6,"""THRD""",CIK,100
0000950142-25-000168,20250122,01/17/2025,SCHEDULE 13D/A,1923840,"Third Harmonic Bio, Inc.",88427A107,1017645,"General Atlantic (TH), L.P.",70,B,70,0,12,9,6,1,18,2,16,6,"""THRD""",CIK,100
0000762152-25-000001,20250124,12/31/2024,SCHEDULE 13G,1925309,Sixth Street Lending Partners,000000000,762152,STATE OF MICHIGAN RETIREMENT SYSTEM,25,D,25,0,6,9,2,0,0,4,4,0,,,
0001104659-25-007070,20250129,12/31/2024,SCHEDULE 13G,1926599,Translational Development Acquisition Corp.,G9008W121,1352851,DAVID J. SNYDERMAN,25,D,25,0,6,9,2,0,0,4,4,0,TDAC,CIK,100
0001104659-25-007070,20250129,12/31/2024,SCHEDULE 13G,1926599,Translational Development Acquisition Corp.,G9008W121,1352851,MAGNETAR CAPITAL PARTNERS LP,25,D,25,0,6,9,2,0,0,4,4,0,TDAC,CIK,100
0001104659-25-007070,20250129,12/31/2024,SCHEDULE 13G,1926599,Translational Development Acquisition Corp.,G9008W121,1352851,MAGNETAR FINANCIAL LLC,25,D,25,0,6,9,2,0,0,4,4,0,TDAC,CIK,100
0001104659-25-007070,20250129,12/31/2024,SCHEDULE 13G,1926599,Translational Development Acquisition Corp.,G9008W121,1352851,SUPERNOVA MANAGEMENT LLC,25,D,25,0,6,9,2,0,0,4,4,0,TDAC,CIK,100
0000945621-25-000088,20250130,12/31/2024,SCHEDULE 13G,1928369,Cushman & Wakefield plc,G2717B108,1021642,"Vaughan Nelson Investment Management, Inc.",28,D,28,0,6,6,8,0,0,4,4,0,,,
0000945621-25-000094,20250130,12/31/2024,SCHEDULE 13G/A,1928369,EquityZen Growth Technology Fund LLC - Series 1382,G2717B108,1021642,"Vaughan Nelson Investment Management, Inc.",10,D,16,-6,2,0,8,0,0,2,4,0,,,
0000945621-25-000088,20250130,12/31/2024,SCHEDULE 13G,1928369,Cushman & Wakefield plc,G2717B108,1021642,"Vaughan Nelson Investment Management, L.P.",32,D,32,0,6,6,12,0,0,4,4,0,,,
0000945621-25-000094,20250130,12/31/2024,SCHEDULE 13G/A,1928369,EquityZen Growth Technology Fund LLC - Series 1382,G2717B108,1021642,"Vaughan Nelson Investment Management, L.P.",14,D,20,-6,2,0,12,0,0,2,4,0,,,
0000932471-25-000022,20250108,12/31/2024,SCHEDULE 13G/A,1929561,RXO Inc,74982T103,102909,The Vanguard Group,31,D,31,0,2,12,12,0,0,1,4,0,RXO,CIK,100
0000950170-25-003444,20250108,12/31/2024,SCHEDULE 13G/A,1930021,New Horizon Aircraft Ltd.,64550A107,1636266,Canso Investment Counsel Ltd.,24,D,24,0,2,14,2,0,0,2,4,0,HOVR,CIK,100
0000950170-25-002535,20250106,12/19/2024,SCHEDULE 13G,1930021,New Horizon Aircraft Ltd.,64550A107,2051011,Grip Investments Limited,22,D,22,0,6,6,2,0,0,4,4,0,HOVR,CIK,100
0001477932-25-000280,20250115,01/13/2025,SCHEDULE 13G/A,1930510,VCI Global Ltd,G98218103,2004781,Abri Advisors Ltd.,16,D,16,0,2,0,8,0,0,2,4,0,VCIG,CIK,100
0001477932-25-000280,20250115,01/13/2025,SCHEDULE 13G/A,1930510,VCI Global Ltd,G98218103,2004781,Tirman Jeffrey,18,D,18,0,2,0,10,0,0,2,4,0,VCIG,CIK,100
0001493152-25-003274,20250122,10/06/2022,SCHEDULE 13G,1932244,"AI UNLIMITED GROUP, INC. (AIUG)",527351100,2052861,STEPHEN COPULOS,38,D,38,0,6,14,10,0,0,4,4,0,,,
0000932471-25-000154,20250130,12/31/2024,SCHEDULE 13G/A,1932393,GE HealthCare Technologies Inc,36266G107,102909,The Vanguard Group,32,D,32,0,2,12,12,0,0,2,4,0,GEHC,CIK,100
0001140361-25-001291,20250116,01/14/2025,SCHEDULE 13G/A,1936224,SURF AIR MOBILITY INC.,868927203,1940719,Christopher F. Brown,18,D,18,0,2,0,10,0,0,2,4,0,SRFM,CIK,100
0001140361-25-001291,20250116,01/14/2025,SCHEDULE 13G/A,1936224,SURF AIR MOBILITY INC.,868927203,1940719,GEM Global Yield Fund LLC,16,D,16,0,2,0,8,0,0,2,4,0,SRFM,CIK,100
0001140361-25-001291,20250116,01/14/2025,SCHEDULE 13G/A,1936224,SURF AIR MOBILITY INC.,868927203,1940719,GEM Global Yield LLC SCS,14,D,14,0,2,0,6,0,0,2,4,0,SRFM,CIK,100
0000935836-25-000060,20250113,01/10/2025,SCHEDULE 13D/A,1937653,Zymeworks Inc.,98985Y108,1454385,Oleg Nodelman,66,B,66,0,12,14,2,2,18,2,16,0,ZYME,CIK,100
0000935836-25-000060,20250113,01/10/2025,SCHEDULE 13D/A,1937653,Zymeworks Inc.,98985Y108,1587114,"EcoR1 Capital, LLC",66,B,66,0,12,14,2,2,18,2,16,0,ZYME,CIK,100
0000935836-25-000060,20250113,01/10/2025,SCHEDULE 13D/A,1937653,Zymeworks Inc.,98985Y108,1598292,"EcoR1 Capital Fund Qualified, L.P.",70,B,70,0,12,14,6,2,18,2,16,0,ZYME,CIK,100
0001140361-25-002638,20250131,12/31/2024,SCHEDULE 13G/A,1937891,AlphaVest Acquisition Corp.,G0283A124,1279891,Christopher L. Gust,16,D,16,0,2,6,2,0,0,2,4,0,AMCI,CIK,100
0001140361-25-002638,20250131,12/31/2024,SCHEDULE 13G/A,1937891,AlphaVest Acquisition Corp.,G0283A124,1279891,Robert R. Bellick,16,D,16,0,2,6,2,0,0,2,4,0,AMCI,CIK,100
0001140361-25-002638,20250131,12/31/2024,SCHEDULE 13G/A,1937891,AlphaVest Acquisition Corp.,G0283A124,1279891,WOLVERINE ASSET MANAGEMENT LLC,26,D,26,0,2,6,12,0,0,2,4,0,AMCI,CIK,100
0001140361-25-002638,20250131,12/31/2024,SCHEDULE 13G/A,1937891,AlphaVest Acquisition Corp.,G0283A124,1279891,"Wolverine Holdings, L.P.",22,D,22,0,2,6,8,0,0,2,4,0,AMCI,CIK,100
0001140361-25-002638,20250131,12/31/2024,SCHEDULE 13G/A,1937891,AlphaVest Acquisition Corp.,G0283A124,1279891,"Wolverine Trading Partners, Inc.",16,D,16,0,2,6,2,0,0,2,4,0,AMCI,CIK,100
0000950170-25-004953,20250113,01/08/2025,SCHEDULE 13D/A,1937987,"Falcon's Beyond Global, Inc.",306121104,1995580,"Erudite Cria, Inc.",40,C,40,0,12,14,8,1,0,1,4,0,FBYD,CIK,100
0000950170-25-004953,20250113,01/08/2025,SCHEDULE 13D/A,1937987,"Falcon's Beyond Global, Inc.",306121104,1995580,Infinite Acquisitions Partners LLC,34,D,34,0,12,14,2,1,0,1,4,0,FBYD,CIK,100
0001213900-25-007997,20250129,01/23/2025,SCHEDULE 13D,1937993,"Cadrenal Therapeutics, Inc.",127636207,1405290,Quang X. Pham,91,A,91,0,18,14,10,5,18,4,16,6,CVKD,CIK,100
0001213900-25-007997,20250129,01/23/2025,SCHEDULE 13D,1937993,"Cadrenal Therapeutics, Inc.",127636207,1947432,The PVBQ Living Trust,81,A,81,0,18,12,2,5,18,4,16,6,CVKD,CIK,100
0001213900-25-003853,20250115,12/31/2024,SCHEDULE 13G/A,1937993,"Cadrenal Therapeutics, Inc.",127636207,1275195,John Raymond Murphy,18,D,18,0,2,0,10,0,0,2,4,0,CVKD,CIK,100
0001493152-25-003269,20250122,12/13/2024,SCHEDULE 13G,1938046,"Mangoceuticals, Inc.",56270V205,2052615,"Greenfield Investments, Ltd",32,D,32,0,6,12,6,0,0,4,4,0,MGRX,CIK,100
0001493152-25-003269,20250122,12/13/2024,SCHEDULE 13G,1938046,"Mangoceuticals, Inc.",56270V205,2052615,Peter M. Karam,36,D,36,0,6,12,10,0,0,4,4,0,MGRX,CIK,100
0001213900-25-003139,20250113,12/31/2024,SCHEDULE 13D/A,1939965,BRERA HOLDINGS PLC,G13311108,1515164,Daniel Joseph McClory,47,C,47,0,12,14,10,6,0,1,4,0,SLMT,CIK,100
0001213900-25-003139,20250113,12/31/2024,SCHEDULE 13D/A,1939965,BRERA HOLDINGS PLC,G13311108,2012026,Pinehurst Partners LLC,39,D,39,0,12,14,2,6,0,1,4,0,SLMT,CIK,100
0001213900-25-003139,20250113,12/31/2024,SCHEDULE 13D/A,1939965,BRERA HOLDINGS PLC,G13311108,2023889,"BREA Holdings, LLC",39,D,39,0,12,14,2,6,0,1,4,0,SLMT,CIK,100
0001213900-25-004725,20250117,12/31/2024,SCHEDULE 13D,1939965,BRERA HOLDINGS PLC,G13311108,2052567,XX Settembre Holding S.r.l.,61,B,61,0,18,14,2,1,0,4,16,6,SLMT,CIK,100
0001213900-25-004724,20250117,12/31/2024,SCHEDULE 13D,1939965,BRERA HOLDINGS PLC,G13311108,2052573,S.S. Juve Stabia S.r.l.,49,C,49,0,18,14,2,1,0,4,4,6,SLMT,CIK,100
0000932471-25-000222,20250131,12/31/2024,SCHEDULE 13G,1943705,Revelyst Inc,690045109,102909,The Vanguard Group,35,D,35,0,6,9,12,0,0,4,4,0,,,
0000354204-25-000514,20250123,12/31/2024,SCHEDULE 13G,1943705,Revelyst Inc,690045109,354204,Dimensional Fund Advisors LP,32,D,32,0,6,6,12,0,0,4,4,0,,,
0000932471-25-000245,20250131,12/31/2024,SCHEDULE 13G,1943896,Rubrik Inc,781154109,102909,The Vanguard Group,32,D,32,0,6,6,12,0,0,4,4,0,RBRK,CIK,100
0001072613-25-000020,20250107,12/31/2024,SCHEDULE 13G/A,1944212,DT Cloud Acquisition Corp.,G28524117,1048703,"KARPUS MANAGEMENT, INC.",20,D,20,0,2,0,12,0,0,2,4,0,,,
0000820478-25-000005,20250108,12/31/2024,SCHEDULE 13G,1944831,Willow Tree Capital Corp,000000000,820478,STRS OHIO,28,D,28,0,6,12,2,0,0,4,4,0,,,
0001213900-25-002713,20250110,06/05/2024,SCHEDULE 13G/A,1944885,Apollomics Inc.,G0411D107,2010955,Alpha Intelligence Enterprises Ltd,16,D,16,0,2,0,8,0,0,2,4,0,APLM,CIK,100
0001213900-25-002713,20250110,06/05/2024,SCHEDULE 13G/A,1944885,Apollomics Inc.,G0411D107,2010955,China Merchant Bank International Financial Holding (Shenzhen) Ltd.,16,D,16,0,2,0,8,0,0,2,4,0,APLM,CIK,100
0001213900-25-002713,20250110,06/05/2024,SCHEDULE 13G/A,1944885,Apollomics Inc.,G0411D107,2010955,"China Merchants Bank Co., Ltd.",16,D,16,0,2,0,8,0,0,2,4,0,APLM,CIK,100
0001213900-25-002713,20250110,06/05/2024,SCHEDULE 13G/A,1944885,Apollomics Inc.,G0411D107,2010955,"CMB Financial Holding (Shenzhen) Co., Ltd.",16,D,16,0,2,0,8,0,0,2,4,0,APLM,CIK,100
0001213900-25-002713,20250110,06/05/2024,SCHEDULE 13G/A,1944885,Apollomics Inc.,G0411D107,2010955,CMB International Capital Corporation Limited,16,D,16,0,2,0,8,0,0,2,4,0,APLM,CIK,100
0001213900-25-002713,20250110,06/05/2024,SCHEDULE 13G/A,1944885,Apollomics Inc.,G0411D107,2010955,CMB International Capital Holdings Corporation Limited,16,D,16,0,2,0,8,0,0,2,4,0,APLM,CIK,100
0001213900-25-002713,20250110,06/05/2024,SCHEDULE 13G/A,1944885,Apollomics Inc.,G0411D107,2010955,CMB Wing Lung Bank Limited,16,D,16,0,2,0,8,0,0,2,4,0,APLM,CIK,100
0001213900-25-002713,20250110,06/05/2024,SCHEDULE 13G/A,1944885,Apollomics Inc.,G0411D107,2010955,Shanghai Yuqi Technology Partnership (Limited Partnership),14,D,14,0,2,0,6,0,0,2,4,0,APLM,CIK,100
